MTDT_INDEX,DTCT_UID,ROAD_POTHOLE,ROAD_CRACK,PLC_LTTD,PLC_LGTD,ROAD_INFO,DSTA_LGLD_INFO,DSTA_ADSTRD_INFO,IMG_CONF
5489,RAD01_240229122518_0,1,0,36.3980075,127.3565902,대전광역시 유성구 장동 419-1,장동,신성동,₩0
5469,RAD01_240229103554_0,1,0,36.3946284,127.3494326,대전광역시 유성구 자운동 515-21,자운동,신성동,₩0
5453,RAD01_240228155127_8755,1,0,36.3832251,127.3228831,대전광역시 유성구 죽동 630,죽동,노은2동,₩0
5452,RAD01_240228155127_8734,1,0,36.3832251,127.3228831,대전광역시 유성구 죽동 630,죽동,노은2동,₩0
5450,RAD01_240228155126_8735,1,0,36.3832674,127.3228578,대전광역시 유성구 죽동 630,죽동,노은2동,₩0
5451,RAD01_240228155126_0,1,0,36.3832674,127.3228578,대전광역시 유성구 죽동 630,죽동,노은2동,₩0
5443,RAD01_240228155107_0,1,0,36.3840117,127.3223719,대전광역시 유성구 하기동 585,하기동,노은2동,₩0
5432,RAD01_240228155051_0,1,0,36.3846796,127.3217723,대전광역시 유성구 하기동 585,하기동,노은2동,₩0
5431,RAD01_240228155048_8601,1,0,36.3847894,127.3216508,대전광역시 유성구 하기동 585,하기동,노은2동,₩0
5429,RAD01_240228155047_8590,1,0,36.3848241,127.3216116,대전광역시 유성구 하기동 585,하기동,노은2동,₩0
5430,RAD01_240228155047_0,1,0,36.3848241,127.3216116,대전광역시 유성구 하기동 585,하기동,노은2동,₩0
5418,RAD01_240228154955_0,1,0,36.3855952,127.3210021,대전광역시 유성구 하기동 576,하기동,노은2동,₩0
5417,RAD01_240228154954_0,1,0,36.3856895,127.3210416,대전광역시 유성구 하기동 576,하기동,노은2동,₩0
5400,RAD01_240228154449_8373,1,0,36.3871151,127.3253464,대전광역시 유성구 하기동 598,하기동,노은2동,₩0
5399,RAD01_240228154447_8371,1,0,36.3871202,127.3254328,대전광역시 유성구 하기동 598,하기동,노은2동,₩0
5398,RAD01_240228154447_0,1,0,36.3871202,127.3254328,대전광역시 유성구 하기동 598,하기동,노은2동,₩0
5387,RAD01_240228153839_0,1,0,36.3915143,127.327846,대전광역시 유성구 하기동 603,하기동,노은2동,₩0
5366,RAD01_240228153126_0,1,0,36.3854999,127.3579175,대전광역시 유성구 신성동 421,신성동,신성동,₩0
5365,RAD01_240228153125_0,1,0,36.3854789,127.3580382,대전광역시 유성구 신성동 421,신성동,신성동,₩0
5363,RAD01_240228153123_0,1,0,36.3854381,127.3582719,대전광역시 유성구 신성동 420-26,신성동,신성동,₩0
5331,RAD01_240228145542_7141,1,0,36.4005483,127.3614934,대전광역시 유성구 장동 393-10,장동,신성동,₩0
5328,RAD01_240228145528_6994,1,0,36.4018474,127.3630709,대전광역시 유성구 장동 242-7,장동,신성동,₩0
5322,RAD01_240228145526_6970,1,0,36.402108,127.3633649,대전광역시 유성구 장동 12-16,장동,신성동,₩0
5324,RAD01_240228145525_6865,1,0,36.402108,127.3633649,대전광역시 유성구 장동 12-16,장동,신성동,₩0
5323,RAD01_240228145525_0,1,0,36.402108,127.3633649,대전광역시 유성구 장동 12-16,장동,신성동,₩0
5305,RAD01_240228145513_0,1,0,36.4031048,127.3644805,대전광역시 유성구 장동 산 1-17,장동,신성동,₩0
5301,RAD01_240228145453_0,1,0,36.4050936,127.3667867,대전광역시 유성구 방현동 46-3,방현동,신성동,₩0
5300,RAD01_240228145452_0,1,0,36.405175,127.3669247,대전광역시 유성구 방현동 52-2,방현동,신성동,₩0
5297,RAD01_240228145433_0,1,0,36.4061274,127.3699225,대전광역시 유성구 방현동 386,방현동,신성동,₩0
5292,RAD01_240228145411_0,1,0,36.4069627,127.3732369,대전광역시 유성구 방현동 9-12,방현동,신성동,₩0
5290,RAD01_240228145410_0,1,0,36.4070017,127.3733759,대전광역시 유성구 방현동 9-12,방현동,신성동,₩0
5289,RAD01_240228145407_0,1,0,36.40712,127.3737935,대전광역시 유성구 방현동 349,방현동,신성동,₩0
5281,RAD01_240228145248_0,1,0,36.4128809,127.3781164,대전광역시 유성구 화암동 120-3,화암동,신성동,₩0
5233,RAD01_240228123450_0,1,0,36.3842919,127.3641628,대전광역시 유성구 가정동 산 16-5,가정동,신성동,₩0
5232,RAD01_240228123449_0,1,0,36.3843426,127.3640941,대전광역시 유성구 가정동 산 16-5,가정동,신성동,₩0
5226,RAD01_240228123320_0,1,0,36.3868535,127.3630185,대전광역시 유성구 장동 산 17-45,장동,신성동,₩0
5169,RAD01_240228100628_0,1,0,36.3893236,127.3448486,대전광역시 유성구 하기동 20-7,하기동,신성동,₩0
5168,RAD01_240228100627_0,1,0,36.3891955,127.3447508,대전광역시 유성구 하기동 26-3,하기동,신성동,₩0
5165,RAD01_240228100553_0,1,0,36.3849861,127.3433102,대전광역시 유성구 신성동 산 26-8,신성동,신성동,₩0
5160,RAD01_240228100328_0,1,0,36.3863707,127.3388738,대전광역시 유성구 하기동 148-12,하기동,신성동,₩0
5138,RAD01_240228100056_454,1,0,36.3891324,127.3230918,대전광역시 유성구 하기동 603,하기동,노은2동,₩0
5098,RAD01_240228095637_0,1,0,36.3772019,127.3179964,대전광역시 유성구 지족동 946,지족동,노은2동,₩0
5044,RAD01_240228095347_0,1,0,36.3708335,127.3179467,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
5042,RAD01_240228095346_104,1,0,36.3707234,127.3179481,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
5043,RAD01_240228095346_0,1,0,36.3707234,127.3179481,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
5039,RAD01_240228095345_0,1,0,36.3706104,127.3179487,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
5038,RAD01_240228095344_74,1,0,36.3704938,127.3179494,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
5037,RAD01_240228095344_0,1,0,36.3704938,127.3179494,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
5035,RAD01_240228095338_56,1,0,36.3698051,127.3179408,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
5036,RAD01_240228095338_0,1,0,36.3698051,127.3179408,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
5029,RAD01_240228095320_0,1,0,36.3680735,127.317937,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
5028,RAD01_240228095318_25,1,0,36.3679095,127.3179348,대전광역시 유성구 노은동 583,노은동,노은1동,₩0
4663,RAD01_240219105316_0,1,0,36.314643,127.2845264,대전광역시 유성구 성북동 663-3,성북동,진잠동,₩0
4633,RAD01_240219105109_0,1,0,36.3064217,127.2916407,대전광역시 유성구 성북동 731,성북동,진잠동,₩0
4544,RAD01_240219104725_2461,1,0,36.2892073,127.3042381,대전광역시 유성구 방동 산 5-6,방동,진잠동,₩0
4503,RAD01_240219104141_2309,1,0,36.2853379,127.310041,대전광역시 유성구 방동 19-25,방동,진잠동,₩0
4502,RAD01_240219104141_0,1,0,36.2853379,127.310041,대전광역시 유성구 방동 19-25,방동,진잠동,₩0
4434,RAD01_240219103318_1679,1,0,36.3242027,127.312385,대전광역시 유성구 용계동 402-11,용계동,진잠동,₩0
4426,RAD01_240219103208_0,1,0,36.3310185,127.31368,대전광역시 유성구 용계동 384-3,용계동,진잠동,₩0
4404,RAD01_240219103007_1358,1,0,36.3475661,127.3253124,대전광역시 유성구 구암동 225-4,구암동,온천1동,₩0
4392,RAD01_240219102749_988,1,0,36.3570298,127.3314584,대전광역시 유성구 구암동 527-66,구암동,온천1동,₩0
4388,RAD01_240219102657_862,1,0,36.358133,127.3308762,대전광역시 유성구 장대동 214-1,장대동,온천2동,₩0
3410,RAD01_240213154015_910,1,0,36.3578351,127.3393027,대전광역시 유성구 장대동 371,장대동,온천2동,₩0
3409,RAD01_240213154014_910,1,0,36.3578354,127.3393284,대전광역시 유성구 장대동 371,장대동,온천2동,₩0
3405,RAD01_240213153936_834,1,0,36.3585467,127.3395623,대전광역시 유성구 장대동 373,장대동,온천2동,₩0
2855,RAD01_240123131531_778,1,0,36.3947283,127.4064311,대전광역시 유성구 문지동 668,문지동,전민동,₩0
2852,RAD01_240123131442_0,1,0,36.3947396,127.4063573,대전광역시 유성구 문지동 636-5,문지동,전민동,₩0
2847,RAD01_240123131440_0,1,0,36.3947369,127.4064668,대전광역시 유성구 문지동 636-5,문지동,전민동,₩0
2757,RAD01_240119164934_757,1,0,36.3947088,127.4063607,대전광역시 유성구 문지동 668,문지동,전민동,₩0
2755,RAD01_240119164934_756,1,0,36.3947088,127.4063607,대전광역시 유성구 문지동 668,문지동,전민동,₩0
2659,RAD01_240119163629_608,1,0,36.4277407,127.3877235,대전광역시 유성구 관평동 1286,관평동,관평동,₩0
2655,RAD01_240119163618_0,1,0,36.4278992,127.387323,대전광역시 유성구 관평동 1286,관평동,관평동,₩0
2614,RAD01_240119162611_0,1,0,36.3987826,127.3580054,대전광역시 유성구 장동 202-11,장동,신성동,₩0
2613,RAD01_240119162610_0,1,0,36.398713,127.3578639,대전광역시 유성구 장동 202-11,장동,신성동,₩0
2603,RAD01_240119162357_441,1,0,36.384627,127.3434593,대전광역시 유성구 신성동 산 26-12,신성동,신성동,₩0
